,UID,COUNTYID,STATEID,zip_code,area_code,lat,lng,ALand,AWater,pop,male_pop,female_pop,rent_mean,rent_median,rent_stdev,rent_sample_weight,rent_samples,rent_gt_10,rent_gt_15,rent_gt_20,rent_gt_25,rent_gt_30,rent_gt_35,rent_gt_40,rent_gt_50,universe_samples,used_samples,hi_mean,hi_median,hi_stdev,hi_sample_weight,hi_samples,family_mean,family_median,family_stdev,family_sample_weight,family_samples,hc_mortgage_mean,hc_mortgage_median,hc_mortgage_stdev,hc_mortgage_sample_weight,hc_mortgage_samples,hc_mean,hc_median,hc_stdev,hc_samples,hc_sample_weight,home_equity_second_mortgage,second_mortgage,home_equity,debt,second_mortgage_cdf,home_equity_cdf,debt_cdf,hs_degree,hs_degree_male,hs_degree_female,male_age_mean,male_age_median,male_age_stdev,male_age_sample_weight,male_age_samples,female_age_mean,female_age_median,female_age_stdev,female_age_sample_weight,female_age_samples,pct_own,married,married_snp,separated,divorced,Bad Debt,population_denisty,median_age
home_equity_second_mortgage,-0.09208637583010158,-0.03420601143034448,-0.10377189934303874,0.07998413841218195,0.001271217473724885,0.0701903199834073,-0.09926798845505191,-0.04401607894856633,-0.015660643548279486,0.08639022697680014,0.08303628839877136,0.08697027078445783,0.13166915017695308,0.13031710409632705,0.06457907300323643,0.003571119065373906,0.0819691364871361,0.07304842910710405,0.08454921654375058,0.061889192743514516,0.03968134527897958,0.026714975234183997,0.010197005174539968,0.002715875032709558,-0.002569686300071559,0.07050544261677982,0.08410007872180404,0.08054886344671328,0.08917506628164891,0.038286859487144186,-0.0009919956314024894,0.05829760194109304,0.05658733455759449,0.053698429699717214,0.036799200123179394,0.015926280431319773,0.07014748639039055,0.11272856225417742,0.10955233135867527,0.07185585315139922,0.021639089204301524,0.1215768068162778,0.028792627331514508,0.029204149910552653,-0.022791303974744413,-0.17695799059037234,-0.1841228767335308,1.0,0.9265113443616327,0.5081938738966815,0.33897262509932696,-0.7027107800006925,-0.4746314860197182,-0.3415176468452239,0.06105308004412271,0.06420809322402989,0.05277299362017782,-0.14628444325702883,-0.12295234106359247,-0.10827435581502134,0.06867964737645268,0.08299752839597024,-0.14392825655899547,-0.1253041611367858,-0.11694982133784473,0.0735770670228792,0.08693105694998604,-0.0577082752905593,-0.01757079693236359,0.008084583833427639,-0.007462367959885534,-0.040308930574836206,0.5007589017588032,0.00816214754919154,-0.1291391290982088
second_mortgage,-0.10465180856653482,-0.04338795234984115,-0.11649785866729997,0.07629372927737267,6.2924612853016525e-06,0.07473418165177184,-0.10311238983077603,-0.046286493509917405,-0.015653022988691756,0.08502765678783031,0.08148579019037482,0.08583378810344999,0.15589274391416402,0.15366276786580774,0.08562505724250334,-0.005493122664901786,0.08370447262315651,0.07768196518246168,0.0918475377848373,0.0712181244524058,0.04939239181160887,0.03582204816958426,0.018903969976248165,0.011178576795705247,0.002882869091333464,0.07150227067701706,0.08573873153316533,0.09850419847449676,0.1055577001190095,0.057865532603360643,-0.013387423026465011,0.053354503195116317,0.07397443687389259,0.07036460832319039,0.05555998617867934,0.005402979083451504,0.06723212757285121,0.14845363387345686,0.14384812450775233,0.10018799500177308,0.004171031823519734,0.12038241441431315,0.05246665330006342,0.05106860472764217,-0.005776711183612408,-0.19138841810594437,-0.20230769707399912,0.9265113443616327,1.0,0.4962804780458201,0.3581285481617362,-0.7477750582648942,-0.46730972190470993,-0.3612023250711864,0.06161153349354711,0.06564727242659918,0.05222978006307317,-0.14346681583297527,-0.11932284262078312,-0.11062968674065109,0.068402397555468,0.08144433226826546,-0.14187345702918813,-0.12223982211966807,-0.12027261952691021,0.07346970697444774,0.08579184983557767,-0.06163935163851968,-0.019434780961920178,0.010257747563321228,-0.00869499012109707,-0.05835524082884349,0.5544568366400495,0.025122764349552868,-0.12556011429890337
home_equity,-0.12599638441435995,-0.12706353966417844,-0.1465749472105567,-0.06705988194121976,0.0017577205871135355,0.21914832616763277,-0.007612059831297121,-0.08364059966004127,-0.025949492041814022,0.10708031617035986,0.10309458406238967,0.1076317982844295,0.4199592546303683,0.3971749497386291,0.3131668902257967,-0.158720748758228,0.0001838362995400905,0.06920241694140845,0.05998269161150114,0.007869235466091905,-0.03267161070365757,-0.057032212385694475,-0.06760196079712316,-0.07222111152485854,-0.07296885184365001,-0.021973284397675916,0.004511537918898418,0.47891832214746644,0.4700504819091736,0.42395973522910724,-0.1431801356492782,0.10978788671200651,0.4676268697334491,0.45391198421533213,0.3950194985885536,-0.14906281159676948,0.1349044383514771,0.4732574950632733,0.4645744626618506,0.3870243790201153,-0.005299622446109326,0.29470064099898413,0.3573001171420708,0.34096016948690694,0.21322674124683874,-0.1756248934806718,-0.27803075942189376,0.5081938738966815,0.4962804780458201,1.0,0.5362700485559687,-0.47156726001943666,-0.9402565673160351,-0.5343246388910562,0.3634557929662115,0.36196511767774625,0.34159318932621513,0.017094578505727633,0.06554744509432185,-0.04883710809169425,0.08249438541123048,0.1030259005463742,0.0022077152314402514,0.04351894386501373,-0.07704038927362465,0.08480384818176866,0.1075621558941515,0.13653283279162387,0.18840975284728476,-0.1637130298392918,-0.16290287762995945,-0.21879114534891883,0.9846544705333884,-0.008005299095552747,0.057243085207046046
debt,-0.13581507536172158,-0.08580591965297403,-0.1645497670325447,0.06727262631086792,0.014778186701192894,0.18909359950226384,-0.12303987913445592,-0.1268299374735604,-0.04537239630796712,0.25317959972307646,0.2460530840376599,0.25223954516408603,0.45122377595786745,0.43693320531997976,0.28374762946747595,-0.0688409524180623,0.1458790477186775,0.14798478239362323,0.14254400498345615,0.0715066090620798,0.012567307939312163,-0.021546438465858304,-0.042528635247592185,-0.05482843112539083,-0.06264486742080469,0.11478368939423857,0.15094194637464614,0.4257848831033775,0.4349987475108507,0.3258334093224485,-0.06124315392995449,0.18949418267081608,0.3842938287399321,0.374834588981704,0.30192944574764574,-0.01730051923499998,0.2306300350298122,0.402766859198528,0.39967981717785245,0.24815962261877272,0.14668762237659477,0.41441051166084825,0.296537739089237,0.28806139089567484,0.1015327448528594,-0.40345450522558934,-0.4717146172434654,0.33897262509932696,0.3581285481617362,0.5362700485559687,1.0,-0.3897681045028855,-0.5634075038135306,-0.9746404325660477,0.28112288195264257,0.28913806605878645,0.25407675836101007,-0.2917530021357602,-0.22350165394157856,-0.26382552141881527,0.21650134229248139,0.24618895667874607,-0.30549276144956505,-0.25266967295513937,-0.27418058252421956,0.22029170796134787,0.2523783464868062,0.0014492910075825933,0.09433746732285053,-0.093045061448714,-0.13025160233446545,-0.2480326983706385,0.5427680620469396,0.09335414682065826,-0.2484766760301096
second_mortgage_cdf,0.10379214157701207,0.05836345751770291,0.1220483127367962,-0.06620710692564402,0.0032504402807208717,-0.13200273851780933,0.09267229933134571,0.04826417042146308,0.018477024553395668,-0.15346217539237453,-0.1490167965707001,-0.15301516808035898,-0.1856314270515882,-0.17966344172987192,-0.10653884258244208,0.10892062891717272,0.0377497844271575,-0.05876795191339457,-0.04931740958662057,-0.009735410881358314,0.02065115352996943,0.03664112964406036,0.05120512083558804,0.05691137467639782,0.06271012928325947,0.04914863293159213,0.03235090527203933,-0.22169313736462753,-0.22806249726572497,-0.16592128430018596,-0.0022826247727281415,-0.13346901150304924,-0.19701071487064747,-0.19087784617985318,-0.15295564708423476,-0.0463181835693139,-0.18174985763250648,-0.15335250381776155,-0.14454608366179447,-0.14870274973802247,-0.1686636184737728,-0.293442167436128,-0.0803478976957224,-0.07438011176008233,-0.030875444115751657,0.06510234784766201,0.10004649171137886,-0.7027107800006925,-0.7477750582648942,-0.47156726001943666,-0.3897681045028855,1.0,0.5430975542374857,0.3767999843931468,-0.20155127584967242,-0.19462687222222014,-0.1945962188316324,0.027954829919985557,-0.0078024549007859175,-0.0362950553331833,-0.11665754147919664,-0.14893358287302735,0.02784465856048415,-0.008588148837584691,-0.01353128054512948,-0.11634789727683985,-0.1529307173190142,-0.17585763584983433,-0.14940011263832118,0.1130216551195044,0.10016563706369631,0.05856536671164326,-0.5077233218436349,0.10686198501927678,-0.008375136218006026
home_equity_cdf,0.13322376202469413,0.14492173029744965,0.15995827684525285,0.07690470907073668,0.005668133613402299,-0.2604117654676613,0.002320280290048797,0.09196398244610032,0.028815927522736224,-0.13285089403833317,-0.12624714141150203,-0.13515537878920678,-0.43431372393354994,-0.4103834916579249,-0.3221867822548558,0.18357808541658555,0.022526079937404263,-0.07343890373460407,-0.05695905602025032,0.0038696248582004273,0.04856022579400535,0.07359679125906743,0.08457499938444635,0.08917236318994824,0.08882086305144168,0.04582094930323237,0.016069304036565955,-0.5152209828803954,-0.5037565199346071,-0.46307877898845323,0.12960937229106118,-0.14429914182926812,-0.5069475369134238,-0.48907395340127846,-0.4379613969558766,0.13419760728359395,-0.1732645437264823,-0.4773762630022098,-0.4655822233258825,-0.41860437232703135,-0.0515756656638194,-0.35649400923054875,-0.37665979443331415,-0.35965773132813805,-0.22999602448551418,0.15347244947221517,0.26736980612724415,-0.4746314860197182,-0.46730972190470993,-0.9402565673160351,-0.5634075038135306,0.5430975542374857,1.0,0.553977092240511,-0.41797166462500057,-0.41358668373303814,-0.39545667098862564,-0.053493325374932475,-0.10079905159455041,-0.0046061058474491596,-0.09750877545323668,-0.12615034671238234,-0.04183891088972127,-0.08230025602594739,0.028288857398567818,-0.10345347485488571,-0.13505736745321184,-0.20544272097205166,-0.23255332795508993,0.20250636386391804,0.19250035290005474,0.21562299380018574,-0.9274959463197406,0.04084660829791698,-0.09550618194893774
debt_cdf,0.13933902882874402,0.08092241103897735,0.16068986393266216,-0.07693616642800324,-0.023171121942152775,-0.16103249708578612,0.1337633735102808,0.11282833563783015,0.03622584913446689,-0.2555362302472262,-0.24794818061333201,-0.25497344979609327,-0.46500652745625154,-0.45060870015938814,-0.28938718687345766,0.08217042212544355,-0.14360592273182174,-0.14754845822886087,-0.1474897613721424,-0.07865208189345511,-0.020680674676711044,0.013213549591181284,0.03464962652247359,0.0477458281912717,0.055203143882153846,-0.11352384362143719,-0.148493670221386,-0.42857786697947015,-0.4404323504214165,-0.32036755480039075,0.07779092339858122,-0.18090680791771557,-0.3816194934393403,-0.3741010000673156,-0.29271295722640633,0.02733035192609687,-0.22672013597868076,-0.4099466607021891,-0.4086923274488403,-0.24072273556240018,-0.11865488045375142,-0.41169283624817876,-0.2942490989966685,-0.28693779828020244,-0.09525916296221931,0.4245220670067034,0.48954854130844433,-0.3415176468452239,-0.3612023250711864,-0.5343246388910562,-0.9746404325660477,0.3767999843931468,0.553977092240511,1.0,-0.2544462459600692,-0.2648046884120241,-0.22632377186597447,0.30897254811347774,0.23996104227102807,0.2868746502650637,-0.21789931082247388,-0.24805677745249302,0.3242638581086812,0.27097729833125256,0.30203541694773206,-0.22311146995486567,-0.25508452492562134,0.005662136463892477,-0.07839613765157868,0.07843910637680418,0.11917053990764492,0.2606572358967763,-0.5412389164277006,-0.10102154570007756,0.26661777082000726
hs_degree,0.04685371276542449,-0.057947681954500486,0.018877775977854408,-0.07615106809356237,-0.028515803823723276,0.24624369102351762,0.05603327663228315,-0.0032848701617664475,0.005075235778539762,0.04931042722941266,0.033251635907808726,0.06345753338228464,0.3608845117650789,0.3295292538713847,0.27215450656112816,-0.24890091547123405,-0.11307682805457601,-0.060561242359210295,-0.13580925568444832,-0.22526861417938407,-0.28326936879077186,-0.29797989378024475,-0.29305141775873683,-0.2835856122453074,-0.26061009902953064,-0.12758043598649524,-0.10803444354216281,0.5894343456297616,0.5675786430068425,0.5612847710393296,-0.10986686963998574,0.21248402704164576,0.6448672371071804,0.6192839782620041,0.5669907020819681,-0.23770168101527486,0.16054262759967622,0.3409387842405506,0.32498638328436064,0.34586671818532894,0.17937872150918516,0.395352277567029,0.368024947093376,0.3488732834889639,0.2748672245207956,0.1281144020776219,-0.0052333617441216035,0.06105308004412271,0.06161153349354711,0.3634557929662115,0.28112288195264257,-0.20155127584967242,-0.41797166462500057,-0.2544462459600692,1.0,0.9683451020510905,0.9654273276212517,0.3299073080357124,0.3524016948764595,0.08854055222672064,0.024350015562626764,0.03331727935735496,0.30023482886535313,0.32389292150304183,0.0010652938495515152,0.050767296596753234,0.0630662572997117,0.40805240303021595,0.3846349128818662,-0.4591738500175544,-0.33560893834793976,-0.08957303133822601,0.35486194558012835,-0.1860676602364203,0.35298147620579
hs_degree_male,0.03824581362176367,-0.0561414801023798,0.009378047819420879,-0.05827375525711638,-0.023869060620373746,0.2353620501683303,0.03559362667275396,-0.00713767552539116,0.0049455830706424675,0.05701279834502886,0.03921337985644952,0.07261974838098778,0.3713832706604858,0.3398344861486412,0.28545914793934024,-0.22924504763569128,-0.08707553107957623,-0.055382465401268066,-0.12546997159989073,-0.21270161708760515,-0.2694429429144312,-0.28478847527686696,-0.28063025373647105,-0.2712199129501602,-0.24796481339745355,-0.10265715882413957,-0.08215002817792334,0.5844975494380724,0.5616015752504171,0.5593662023266014,-0.10732198955386797,0.21299599145801015,0.637069307914352,0.6109963853174631,0.5643663486322456,-0.2337786437437345,0.159949178086133,0.3558753291510347,0.34023977661863025,0.35170538398767554,0.15844139632568274,0.38318084466553054,0.37399621296796676,0.3556435378431595,0.27565916438815824,0.10685649848438573,-0.027208778069815514,0.06420809322402989,0.06564727242659918,0.36196511767774625,0.28913806605878645,-0.19462687222222014,-0.41358668373303814,-0.2648046884120241,0.9683451020510905,1.0,0.8735465925704274,0.3067185210668649,0.32739369088856224,0.07282093912092329,0.03025268822163803,0.03922859024039723,0.2862427912668959,0.30508906748205994,-0.0008271832968822606,0.05966675845609889,0.0722584041532776,0.37459495515942787,0.3709753419107224,-0.4439706503611421,-0.33109993668831655,-0.10166887438451912,0.35396303961144204,-0.15458526822595725,0.33071797722852353
hs_degree_female,0.05381086525939093,-0.05560828070710164,0.02823347595988251,-0.08917283008233196,-0.030770039495485256,0.24218846868769592,0.07306237126755315,0.0026457106562229786,0.004719747578288052,0.04034048311215805,0.03204684891719209,0.04718264102080959,0.32636013233936656,0.29698544305463837,0.24102759748710803,-0.25576219399521005,-0.13548348880617914,-0.0647963102745086,-0.1411388708374453,-0.22692557827204105,-0.2827669458665319,-0.2959674458754164,-0.29036150065216537,-0.2815074553021213,-0.2602470951777346,-0.14820685662912242,-0.13090821616222625,0.5590002209103136,0.5392720512072505,0.529860187471767,-0.1083851584893626,0.19653697929201355,0.6145012147957405,0.5907124736115351,0.5361968077797836,-0.22892647713640885,0.14986615841471956,0.30389646229155215,0.2884428140707209,0.3187884603133644,0.18881005615365357,0.3822062275349874,0.33844566425962497,0.31942833492937966,0.2575277526245671,0.14311918075536362,0.01893757804346401,0.05277299362017782,0.05222978006307317,0.34159318932621513,0.25407675836101007,-0.1945962188316324,-0.39545667098862564,-0.22632377186597447,0.9654273276212517,0.8735465925704274,1.0,0.33707153348316893,0.35937827475057416,0.08915530939560051,0.023287452354813054,0.03210992848063837,0.29768285199729855,0.3252102237425499,0.004375643442302404,0.03601952896823102,0.047199242763864606,0.4201706857771001,0.3701498334052899,-0.4387785369557499,-0.31838031380770704,-0.06847528978080544,0.3328222212302402,-0.20880811748099207,0.3565634810597752
male_age_mean,-0.029494585876663683,-0.06521055018058453,-0.024095133805550468,-0.10898521940813692,-0.02176476067652789,-0.003076435906548993,0.08603846167150798,0.04881299093622589,0.007137109339306845,-0.1987187115731217,-0.21083219195055125,-0.1806849354908896,0.0494063445443481,0.03179631834223038,0.10732837888320794,-0.285976727799676,-0.30794918826547185,-0.10141023608914018,-0.1345619324803792,-0.142241771679608,-0.14493578945131239,-0.14710590310593302,-0.14136842172362254,-0.1400127341233879,-0.13651870681687647,-0.3013504734045986,-0.30439036770305433,0.20245721748387105,0.1703535289218446,0.2599658930665262,-0.07770818225510394,-0.0006089643383839472,0.25719834382150303,0.23547637119042872,0.2597032715791898,-0.15693387415091048,-0.03362903446233371,0.0968736958109474,0.07742483005347046,0.2430826767020265,0.06170215915116679,0.07240534840653112,0.12364274680129358,0.10480271384903068,0.1975486643095171,0.40855029722537567,0.3355588638830022,-0.14628444325702883,-0.14346681583297527,0.017094578505727633,-0.2917530021357602,0.027954829919985557,-0.053493325374932475,0.30897254811347774,0.3299073080357124,0.3067185210668649,0.33707153348316893,1.0,0.9480992824138508,0.38940136493643,-0.26847228880993124,-0.2108443487795775,0.856607489102768,0.8384988451496816,0.3132586090128506,-0.24046013386605164,-0.18027039166221412,0.4573021830187969,0.4073491156485301,-0.1663448761996965,-0.11340922425824763,0.18320616610177445,0.011607107209957166,-0.16122443830192676,0.931700383425309
male_age_median,-0.020274031864312213,-0.06522327039471543,-0.018460363490265294,-0.10973070358921316,-0.012856010442759488,0.019474730252950392,0.08812426487333087,0.0560598507514416,0.010383957344591662,-0.16032746607258064,-0.1701705946858947,-0.145709429647744,0.09755166749428977,0.08077277407277768,0.11500213901806977,-0.3563340245702274,-0.3724989943028334,-0.11217004286721934,-0.15247527979759382,-0.1680473202658207,-0.17597043710200092,-0.1771339989501,-0.17163323545094303,-0.17020062802602984,-0.16643412118251188,-0.36700669125081925,-0.36824241240169964,0.2878086502636606,0.2641815424159595,0.3090196744830325,-0.12181356010504386,0.004582006345683025,0.31880279527558625,0.3009983840884533,0.28832476766875126,-0.1468888079100348,0.02545515409991135,0.14023227540794977,0.1216932756218263,0.2672527612886894,0.09538211736027098,0.14869938172642871,0.15623981517407284,0.1365585671000908,0.2112687200424268,0.4035694815994095,0.32203044291910776,-0.12295234106359247,-0.11932284262078312,0.06554744509432185,-0.22350165394157856,-0.0078024549007859175,-0.10079905159455041,0.23996104227102807,0.3524016948764595,0.32739369088856224,0.35937827475057416,0.9480992824138508,1.0,0.3903167393500339,-0.24044145425342514,-0.17018148490651358,0.7917251333451906,0.832450909092602,0.2819449135810086,-0.21558535431495235,-0.14541908039652335,0.532765757156762,0.5127621012276184,-0.19245626980389463,-0.1321925091646316,0.15139341757233382,0.05990745647021836,-0.19290170210636198,0.9545614835919004
male_age_stdev,0.04661293330559992,-0.0092748631871816,0.05474963010795284,-0.06211162429929997,-0.004460554006064554,0.013212437928833082,0.07160342825311697,0.038699706801094906,-0.0023427622103158133,-0.05664099826725702,-0.09285161721177373,-0.019503431011114826,-0.11627853462777994,-0.11748156138621826,-0.02547520036038759,-0.1674738899924253,-0.31607427032222074,-0.07495595077483902,-0.09337789126045333,-0.08421404768319037,-0.0746505490435144,-0.07135605571465045,-0.07054054659762006,-0.07332713258967552,-0.07491943043874133,-0.3000676438816445,-0.30872971725603954,0.05448388547237329,0.05100802250418218,0.06301189963235868,0.006190204079999352,0.01468354025141535,0.040868181416058046,0.04495609791796501,0.030204480973933273,0.09201502068020714,0.12265784710652491,-0.09284542888809698,-0.09691994631941138,0.03450213673634332,0.19191831017542485,0.1303245338675768,-0.04642866495123157,-0.05236317859569676,0.028682228200535214,0.33516342503019253,0.31697127102049527,-0.10827435581502134,-0.11062968674065109,-0.04883710809169425,-0.26382552141881527,-0.0362950553331833,-0.0046061058474491596,0.2868746502650637,0.08854055222672064,0.07282093912092329,0.08915530939560051,0.38940136493643,0.3903167393500339,1.0,-0.1858837480522046,-0.09284963263540452,0.45361115970253196,0.46947614348848804,0.7363125782840237,-0.12120896532868863,-0.019953546300375078,0.4170428442388116,0.43953051531463866,-0.1584271455025824,-0.05413350067063045,0.1171670444079341,-0.0530249691541656,-0.2253491064748301,0.45321169924404203
male_age_sample_weight,-0.022881136538671073,0.004931046488716073,-0.029406858619294027,0.08759064671418203,0.034743988624589564,-0.07755657684075742,-0.09599890947612139,-0.023077575524564818,-0.008769004816762183,0.9354684526680263,0.9542584789897228,0.8879209715977513,0.1313582775730981,0.12382922720063366,0.09807125980068919,0.25236230167219703,0.37675478607368995,0.05719414543809331,0.06049510702950586,0.03200228550946279,0.01657867306200781,0.011512747129781717,0.006701388411473638,0.0014867454899874955,-0.006465546740228046,0.3901928591897794,0.3773431244442246,0.1252846306314648,0.12991274131390457,0.09184537386996446,0.6461380595322321,0.7973332808804257,0.09974987740111181,0.09375908488640661,0.08546174268018289,0.7008465661980773,0.8189508998132713,0.08846342495233399,0.08340161206884053,0.05978072825419997,0.5673230750139795,0.6718182637078628,0.030767803901974988,0.029782843587096992,0.03486730129980131,0.4090347160463872,0.3519626576407995,0.06867964737645268,0.068402397555468,0.08249438541123048,0.21650134229248139,-0.11665754147919664,-0.09750877545323668,-0.21789931082247388,0.024350015562626764,0.03025268822163803,0.023287452354813054,-0.26847228880993124,-0.24044145425342514,-0.1858837480522046,1.0,0.954303442591243,-0.25832379902279606,-0.22427724841873803,-0.16436862383191017,0.9118324230439525,0.8878705135319368,0.04398047408741731,0.04073980581090778,-0.01816711589754398,-0.08401367361820865,-0.1864248603051372,0.08270153983265847,0.004160810729538715,-0.24573414824440926
male_age_samples,-0.023426285299265496,0.002713592412194448,-0.031242517556931658,0.09186812497867534,0.03399734355960659,-0.08241761063197221,-0.09982493996310442,-0.023176890474419627,-0.009469182614098093,0.9837836912856885,0.9999520648864492,0.9372891967989851,0.160393614210144,0.1545755319215389,0.10910047199620476,0.22838421545823634,0.37906778196221624,0.05150127251512548,0.04388272164522129,0.003276007393067363,-0.02025807056499717,-0.02916897873019689,-0.0375960027895047,-0.04625842629093537,-0.05836764023956652,0.39355184584636976,0.3834050090745177,0.17718603996512175,0.18393289896246148,0.1283840847458616,0.6786947441316663,0.8701975002607194,0.13572300970847154,0.1305324398721865,0.11001762355344596,0.7600945748089767,0.9090185565460028,0.11088775177194322,0.10563637023385547,0.08579425945735832,0.6322852912363188,0.7590424174837641,0.050878550595709233,0.04838959178979644,0.05575848958978069,0.4550770734545216,0.38712086693337616,0.08299752839597024,0.08144433226826546,0.1030259005463742,0.24618895667874607,-0.14893358287302735,-0.12615034671238234,-0.24805677745249302,0.03331727935735496,0.03922859024039723,0.03210992848063837,-0.2108443487795775,-0.17018148490651358,-0.09284963263540452,0.954303442591243,1.0,-0.2049054921620259,-0.16374415059716954,-0.08308868172178152,0.8852534221293471,0.937237416540918,0.09698435700797604,0.14638609824323576,-0.007345208673037118,-0.0780667529902282,-0.15645803629775704,0.1026043433801307,0.005220923243336137,-0.17733852621455817
female_age_mean,-0.02533558447659398,-0.05741354043122722,-0.01584967239123628,-0.14591277814868137,-0.01989469557250856,-0.012730051042701038,0.12354233572284457,0.020960055479494578,-0.006528360907035926,-0.20297907157610795,-0.20507514127262536,-0.19459718277874408,0.008833082943331032,-0.008297826515115942,0.10150238228138628,-0.2235806333599761,-0.2662159315188213,-0.07401568602529027,-0.09447405376968787,-0.09397417098158664,-0.09406298483732557,-0.10064871295866895,-0.10037582552750081,-0.1021939370749485,-0.0992922634566066,-0.25949393181002933,-0.26305641615971986,0.13185405490853674,0.1001993537423487,0.1996943042160459,-0.03447810310174991,0.0031077068718753007,0.1947371966918489,0.17452225095938362,0.20758585364612062,-0.13667947652095414,-0.04728167021677614,0.053084372304176244,0.03638316898827599,0.1975753994609547,0.06076667220553006,0.04536781998692312,0.0912770994288092,0.07652541060201848,0.15738071565219885,0.3926107708465864,0.3262050009903662,-0.14392825655899547,-0.14187345702918813,0.0022077152314402514,-0.30549276144956505,0.02784465856048415,-0.04183891088972127,0.3242638581086812,0.30023482886535313,0.2862427912668959,0.29768285199729855,0.856607489102768,0.7917251333451906,0.45361115970253196,-0.25832379902279606,-0.2049054921620259,1.0,0.9496683830777793,0.4000515422919791,-0.26835293765905044,-0.1946082485299021,0.41046107242026897,0.3269325323667241,-0.15049022497222855,-0.09103553397644265,0.16638526537374163,-0.0030642049839450756,-0.1446805943312327,0.9106307242350791
female_age_median,-0.016578427390590615,-0.055419199586773056,-0.009549525822223027,-0.1418035004451067,-0.009957534647754748,0.0011485736241953087,0.12256949598859214,0.03431522403062576,-0.002574233854636799,-0.16682333534467092,-0.16386482148496692,-0.16450701343627386,0.05079175369045384,0.03539517840719061,0.09970592680406933,-0.31909628266873646,-0.36196507514754483,-0.08770334445983237,-0.11790668894985623,-0.124522634467879,-0.12908526522112754,-0.13391333785216333,-0.13279751135807677,-0.13418151405280432,-0.1317617143035751,-0.35519123371685823,-0.3580352240859886,0.2172013052410773,0.1945025082191203,0.24627801869113264,-0.08530978396521535,0.002008914225594752,0.25378336140498653,0.23705548622864475,0.23284364247293204,-0.12037157360095842,0.01732319316685075,0.08649926725640637,0.0692130762065923,0.2199035950777408,0.10737683278635722,0.12883960562559668,0.1153601153217919,0.09887165818467175,0.16780163088946942,0.41075530068346006,0.3365545758201344,-0.1253041611367858,-0.12223982211966807,0.04351894386501373,-0.25266967295513937,-0.008588148837584691,-0.08230025602594739,0.27097729833125256,0.32389292150304183,0.30508906748205994,0.3252102237425499,0.8384988451496816,0.832450909092602,0.46947614348848804,-0.22427724841873803,-0.16374415059716954,0.9496683830777793,1.0,0.37804704527003774,-0.25125369950911675,-0.16451535192468575,0.5154362750536127,0.4336580849833088,-0.18870928997240516,-0.12133957910169087,0.12417189474847654,0.03821032575848493,-0.19055791808549077,0.9579184614831613
female_age_stdev,0.05718308645852138,-0.000823690783657215,0.06193507996533719,-0.062095976471667494,-0.0117558227090284,0.03846903144857697,0.07240844387175156,0.028954470839401787,-0.007221069274657218,-0.06050162690619433,-0.08258816541428922,-0.03703974935609551,-0.18492173845371354,-0.18690698567989406,-0.04007301757288322,-0.05605779774900753,-0.21777268698934882,-0.06687521928873154,-0.08129551270919598,-0.06325289946499074,-0.04825871401237438,-0.0496612823013123,-0.05017399500165373,-0.05111720683865075,-0.05129326424210134,-0.2028284618917196,-0.21018850885115664,-0.04810145183759927,-0.05221924523639058,-0.018206620017349052,0.04705888474514675,0.0018176139575745251,-0.04494173187314895,-0.041322812360189316,-0.03489201759562706,0.07781239478024266,0.058551562285234386,-0.14903144693329415,-0.14956370768139063,-0.03262660936176064,0.15061221180331075,0.05069374265027075,-0.09709000638742389,-0.09979365796049262,-0.017277153866304237,0.2674580952058822,0.2685934868086891,-0.11694982133784473,-0.12027261952691021,-0.07704038927362465,-0.27418058252421956,-0.01353128054512948,0.028288857398567818,0.30203541694773206,0.0010652938495515152,-0.0008271832968822606,0.004375643442302404,0.3132586090128506,0.2819449135810086,0.7363125782840237,-0.16436862383191017,-0.08308868172178152,0.4000515422919791,0.37804704527003774,1.0,-0.14819550262912912,-0.03703659775603575,0.29671126576343004,0.26023284921987244,-0.038550924187869755,0.005149822724948421,0.16631018627644803,-0.08115982359074164,-0.19043239611041252,0.34715249781694263
female_age_sample_weight,-0.020639014726135434,0.004168186751967119,-0.02516033469706577,0.0530313894189954,0.026647216021532118,-0.08548221668804608,-0.061477118610775025,-0.04323675686425597,-0.015909829371933432,0.9314887391124003,0.885303916601197,0.947531823721784,0.13328304498385363,0.1254616104368597,0.10713254589567991,0.295172475223215,0.4212656912556454,0.0773273926866584,0.08601042021028935,0.05981161672446813,0.044959852334905376,0.03873815673387747,0.033053205959414356,0.027991050056811732,0.020869606465142278,0.4342672776843604,0.4220094959426904,0.11033184048185557,0.11315134670618313,0.0862924206973891,0.6865446040890477,0.8289030241640146,0.09292429281273142,0.08771283307349693,0.08367716350963428,0.7185543265245645,0.8314501975607758,0.09000025729281576,0.08522893800158834,0.05800425467943298,0.5734677421240009,0.6774461912671021,0.04473296060365563,0.04471084157528872,0.03761397333511761,0.4103572523620899,0.34672661997039156,0.0735770670228792,0.07346970697444774,0.08480384818176866,0.22029170796134787,-0.11634789727683985,-0.10345347485488571,-0.22311146995486567,0.050767296596753234,0.05966675845609889,0.03601952896823102,-0.24046013386605164,-0.21558535431495235,-0.12120896532868863,0.9118324230439525,0.8852534221293471,-0.26835293765905044,-0.25125369950911675,-0.14819550262912912,1.0,0.9475778158157512,0.016866203147175726,0.07733892008566852,-0.05982074922048959,-0.0844848086556277,-0.19620251413060716,0.08522673128206099,0.0332180075889197,-0.2426104912096747
